Strongest,Strong,Weak,Weakest,Super_Weak,median_alpha,n_x,median_ntail,Not_Scale_Free,prob_a,n_nodes,iteration,n_y,alpha,xmin,ntail,Lpl,ppl,dexp,dln,dstrexp,dplwc,fp_gml
False,False,False,False,False,2.7500000000000018,8000.0,2205.0,True,0.3,8000,14,8000.0,2.7500000000000018,39.0,2205.0,-10279.006397568874,0.0,0.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.3_iteration_14.csv
False,False,False,False,False,2.740000000000001,8000.0,2144.0,True,0.3,8000,15,8000.0,2.740000000000001,39.0,2144.0,-10021.29786553308,0.0,0.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.3_iteration_15.csv
False,False,False,False,False,2.5600000000000014,8000.0,2979.0,True,0.3,8000,16,8000.0,2.5600000000000014,27.0,2979.0,-13332.891904642896,0.0,0.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.3_iteration_16.csv
False,False,False,False,False,2.7800000000000016,8000.0,2175.0,True,0.3,8000,17,8000.0,2.7800000000000016,39.0,2175.0,-10082.75975997106,0.0,0.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.3_iteration_17.csv
False,False,False,False,False,2.5200000000000014,8000.0,2944.0,True,0.3,8000,18,8000.0,2.5200000000000014,28.0,2944.0,-13419.705846065232,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.3_iteration_18.csv
False,False,False,False,False,2.830000000000002,8000.0,1984.0,True,0.3,8000,19,8000.0,2.830000000000002,39.0,1984.0,-9105.692590926476,0.0,2.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.3_iteration_19.csv
False,False,False,False,False,2.530000000000001,8000.0,3070.0,True,0.3,8000,2,8000.0,2.530000000000001,24.0,3070.0,-13472.004581202336,0.0,0.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.3_iteration_2.csv
False,False,False,False,False,2.340000000000001,8000.0,3932.0,True,0.3,8000,20,8000.0,2.340000000000001,27.0,3932.0,-18587.3008687506,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.3_iteration_20.csv
False,False,False,False,False,2.400000000000001,8000.0,3490.0,True,0.3,8000,21,8000.0,2.400000000000001,25.0,3490.0,-15978.907699922442,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.3_iteration_21.csv
False,False,False,False,False,2.3500000000000014,8000.0,3633.0,True,0.3,8000,22,8000.0,2.3500000000000014,22.0,3633.0,-16363.178310315365,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.3_iteration_22.csv
False,False,False,False,False,2.4400000000000013,8000.0,3271.0,True,0.3,8000,23,8000.0,2.4400000000000013,24.0,3271.0,-14664.33394279671,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.3_iteration_23.csv
False,False,False,False,False,2.490000000000001,8000.0,3133.0,True,0.3,8000,24,8000.0,2.490000000000001,30.0,3133.0,-14576.019161750832,0.0,0.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.3_iteration_24.csv
False,False,False,False,False,2.7100000000000017,8000.0,2283.0,True,0.3,8000,25,8000.0,2.7100000000000017,39.0,2283.0,-10736.995052191376,0.0,2.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.3_iteration_25.csv
False,False,False,False,False,2.7500000000000018,8000.0,2134.0,True,0.3,8000,26,8000.0,2.7500000000000018,39.0,2134.0,-9943.734277635802,0.0,0.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.3_iteration_26.csv
False,False,False,False,False,2.8000000000000016,8000.0,2023.0,True,0.3,8000,27,8000.0,2.8000000000000016,39.0,2023.0,-9339.705413824438,0.0,0.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.3_iteration_27.csv
False,False,False,False,False,2.890000000000001,8000.0,1819.0,True,0.3,8000,28,8000.0,2.890000000000001,38.0,1819.0,-8218.993486678602,0.0,0.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.3_iteration_28.csv
False,False,False,False,False,2.8500000000000014,8000.0,1935.0,True,0.3,8000,29,8000.0,2.8500000000000014,38.0,1935.0,-8801.359703873663,0.0,0.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.3_iteration_29.csv
False,False,False,False,False,2.3100000000000014,8000.0,4010.0,True,0.3,8000,3,8000.0,2.3100000000000014,21.0,4010.0,-18114.78204640798,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.3_iteration_3.csv
False,False,False,False,False,2.4600000000000013,8000.0,3410.0,True,0.3,8000,30,8000.0,2.4600000000000013,26.0,3410.0,-15492.087127988609,0.0,0.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.3_iteration_30.csv
False,False,False,False,False,2.4400000000000013,8000.0,3295.0,True,0.3,8000,4,8000.0,2.4400000000000013,29.0,3295.0,-15406.348960580326,0.0,0.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.3_iteration_4.csv
False,False,False,False,False,2.790000000000002,8000.0,2136.0,True,0.3,8000,5,8000.0,2.790000000000002,38.0,2136.0,-9828.867309556445,0.0,0.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.3_iteration_5.csv
False,False,False,False,False,2.380000000000001,8000.0,3599.0,True,0.3,8000,6,8000.0,2.380000000000001,29.0,3599.0,-17083.939218111816,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.3_iteration_6.csv
False,False,False,False,False,2.6300000000000017,8000.0,2496.0,True,0.3,8000,7,8000.0,2.6300000000000017,36.0,2496.0,-11717.689507986046,0.0,0.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.3_iteration_7.csv
False,False,False,False,False,2.3500000000000014,8000.0,3754.0,True,0.3,8000,8,8000.0,2.3500000000000014,24.0,3754.0,-17255.240592656173,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.3_iteration_8.csv
False,False,False,False,False,2.5400000000000014,8000.0,2956.0,True,0.3,8000,9,8000.0,2.5400000000000014,32.0,2956.0,-13797.396280449257,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.3_iteration_9.csv
False,False,False,False,False,2.130000000000001,8000.0,5785.0,True,0.42,8000,1,8000.0,2.130000000000001,38.0,5785.0,-31158.063896616703,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.42_iteration_1.csv
False,False,False,False,False,2.160000000000001,8000.0,5692.0,True,0.42,8000,10,8000.0,2.160000000000001,39.0,5692.0,-30566.770889359643,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.42_iteration_10.csv
False,False,False,False,False,2.170000000000001,8000.0,5728.0,True,0.42,8000,11,8000.0,2.170000000000001,38.0,5728.0,-30498.615945070003,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.42_iteration_11.csv
False,False,False,False,False,2.170000000000001,8000.0,5543.0,True,0.42,8000,12,8000.0,2.170000000000001,39.0,5543.0,-29671.284896014808,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.42_iteration_12.csv
False,False,False,False,False,2.100000000000001,8000.0,5979.0,True,0.42,8000,13,8000.0,2.100000000000001,39.0,5979.0,-32621.064536122736,0.0337078651685393,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.42_iteration_13.csv
False,False,False,False,False,2.140000000000001,8000.0,5870.0,True,0.42,8000,14,8000.0,2.140000000000001,39.0,5870.0,-31700.941964112943,0.0103092783505154,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.42_iteration_14.csv
False,False,False,False,False,2.200000000000001,8000.0,5482.0,True,0.42,8000,15,8000.0,2.200000000000001,39.0,5482.0,-29079.95462817049,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.42_iteration_15.csv
False,False,False,False,False,2.240000000000001,8000.0,5514.0,True,0.42,8000,16,8000.0,2.240000000000001,39.0,5514.0,-28934.100158339035,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.42_iteration_16.csv
False,False,False,False,False,2.220000000000001,8000.0,5430.0,True,0.42,8000,17,8000.0,2.220000000000001,39.0,5430.0,-28640.080723376203,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.42_iteration_17.csv
False,False,False,False,False,2.170000000000001,8000.0,5659.0,True,0.42,8000,18,8000.0,2.170000000000001,39.0,5659.0,-30288.44147848827,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.42_iteration_18.csv
False,False,False,False,False,2.000000000000001,8000.0,6402.0,True,0.42,8000,19,8000.0,2.000000000000001,38.0,6402.0,-35945.53118357106,0.0161290322580645,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.42_iteration_19.csv
False,False,False,False,False,2.070000000000001,8000.0,6340.0,True,0.42,8000,2,8000.0,2.070000000000001,39.0,6340.0,-35035.79290228125,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.42_iteration_2.csv
False,False,False,False,False,2.120000000000001,8000.0,5908.0,True,0.42,8000,20,8000.0,2.120000000000001,39.0,5908.0,-32082.94194039172,0.0098039215686274,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.42_iteration_20.csv
False,False,False,False,False,2.1900000000000013,8000.0,5581.0,True,0.42,8000,21,8000.0,2.1900000000000013,39.0,5581.0,-29682.45528860665,0.0161290322580645,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.42_iteration_21.csv
False,False,False,False,False,2.110000000000001,8000.0,6034.0,True,0.42,8000,22,8000.0,2.110000000000001,39.0,6034.0,-32910.47117660582,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.42_iteration_22.csv
False,False,False,False,False,2.200000000000001,8000.0,5661.0,True,0.42,8000,23,8000.0,2.200000000000001,39.0,5661.0,-30043.330862170096,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.42_iteration_23.csv
False,False,False,False,False,2.2700000000000014,8000.0,5275.0,True,0.42,8000,24,8000.0,2.2700000000000014,39.0,5275.0,-27404.7086190906,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.42_iteration_24.csv
False,False,False,False,False,2.160000000000001,8000.0,5760.0,True,0.42,8000,25,8000.0,2.160000000000001,39.0,5760.0,-30936.006051689747,0.0,2.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.42_iteration_25.csv
False,False,False,False,False,2.240000000000001,8000.0,5372.0,True,0.42,8000,26,8000.0,2.240000000000001,38.0,5372.0,-27996.589278181003,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.42_iteration_26.csv
False,False,False,False,False,2.240000000000001,8000.0,5418.0,True,0.42,8000,27,8000.0,2.240000000000001,39.0,5418.0,-28435.392338072583,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.42_iteration_27.csv
False,False,False,False,False,2.210000000000001,8000.0,5573.0,True,0.42,8000,28,8000.0,2.210000000000001,39.0,5573.0,-29424.447284338883,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.42_iteration_28.csv
False,False,False,False,False,2.120000000000001,8000.0,6036.0,True,0.42,8000,29,8000.0,2.120000000000001,39.0,6036.0,-32799.71095955567,0.0119047619047619,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.42_iteration_29.csv
False,False,False,False,False,2.240000000000001,8000.0,5483.0,True,0.42,8000,3,8000.0,2.240000000000001,39.0,5483.0,-28739.47692565665,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.42_iteration_3.csv
False,False,False,False,False,2.180000000000001,8000.0,5657.0,True,0.42,8000,30,8000.0,2.180000000000001,39.0,5657.0,-30147.03935939885,0.0,2.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.42_iteration_30.csv
False,False,False,False,False,2.200000000000001,8000.0,5580.0,True,0.42,8000,4,8000.0,2.200000000000001,39.0,5580.0,-29618.423600984243,0.0,2.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.42_iteration_4.csv
False,False,False,False,False,2.220000000000001,8000.0,5311.0,True,0.42,8000,5,8000.0,2.220000000000001,39.0,5311.0,-28009.882506053007,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.42_iteration_5.csv
False,False,False,False,False,2.140000000000001,8000.0,5869.0,True,0.42,8000,6,8000.0,2.140000000000001,39.0,5869.0,-31672.00581169831,0.0111111111111111,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.42_iteration_6.csv
False,False,False,False,False,2.210000000000001,8000.0,5331.0,True,0.42,8000,7,8000.0,2.210000000000001,38.0,5331.0,-28058.85397145997,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.42_iteration_7.csv
False,False,False,False,False,2.280000000000001,8000.0,4972.0,True,0.42,8000,8,8000.0,2.280000000000001,39.0,4972.0,-25751.47973734776,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.42_iteration_8.csv
False,False,False,False,False,2.160000000000001,8000.0,5759.0,True,0.42,8000,9,8000.0,2.160000000000001,39.0,5759.0,-30938.354953751084,0.0498614958448753,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.42_iteration_9.csv
False,False,False,False,False,2.080000000000001,8000.0,6103.0,True,0.43,8000,1,8000.0,2.080000000000001,39.0,6103.0,-33530.56287840757,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.43_iteration_1.csv
False,False,False,False,False,2.160000000000001,8000.0,5859.0,True,0.43,8000,10,8000.0,2.160000000000001,39.0,5859.0,-31457.06009130317,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.43_iteration_10.csv
False,False,False,False,False,2.110000000000001,8000.0,6091.0,True,0.43,8000,11,8000.0,2.110000000000001,39.0,6091.0,-33194.61326294056,0.0202020202020202,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.43_iteration_11.csv
False,False,False,False,False,2.070000000000001,8000.0,6109.0,True,0.43,8000,12,8000.0,2.070000000000001,38.0,6109.0,-33498.67713911343,0.0224719101123595,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.43_iteration_12.csv
False,False,False,False,False,2.080000000000001,8000.0,6045.0,True,0.43,8000,13,8000.0,2.080000000000001,39.0,6045.0,-33271.58459867201,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.43_iteration_13.csv
False,False,False,False,False,2.070000000000001,8000.0,6112.0,True,0.43,8000,14,8000.0,2.070000000000001,39.0,6112.0,-33689.20784890033,0.0498442367601246,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.43_iteration_14.csv
False,False,False,False,False,2.110000000000001,8000.0,5980.0,True,0.43,8000,15,8000.0,2.110000000000001,39.0,5980.0,-32603.461511090023,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.43_iteration_15.csv
False,False,False,False,False,2.240000000000001,8000.0,5521.0,True,0.43,8000,16,8000.0,2.240000000000001,39.0,5521.0,-28969.419396711823,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.43_iteration_16.csv
False,False,False,False,False,2.180000000000001,8000.0,5674.0,True,0.43,8000,17,8000.0,2.180000000000001,39.0,5674.0,-30250.542312036938,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.43_iteration_17.csv
False,False,False,False,False,2.150000000000001,8000.0,5682.0,True,0.43,8000,18,8000.0,2.150000000000001,39.0,5682.0,-30574.40039427177,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.43_iteration_18.csv
False,False,False,False,False,2.130000000000001,8000.0,5905.0,True,0.43,8000,19,8000.0,2.130000000000001,39.0,5905.0,-32016.21999022745,0.0283018867924528,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.43_iteration_19.csv
False,False,False,False,False,2.100000000000001,8000.0,6082.0,True,0.43,8000,2,8000.0,2.100000000000001,39.0,6082.0,-33252.17749346072,0.0,2.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.43_iteration_2.csv
False,False,False,False,False,2.0500000000000007,8000.0,6436.0,True,0.43,8000,20,8000.0,2.0500000000000007,39.0,6436.0,-35806.17537260606,0.0497512437810945,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.43_iteration_20.csv
False,False,False,False,False,2.170000000000001,8000.0,5791.0,True,0.43,8000,21,8000.0,2.170000000000001,39.0,5791.0,-30993.257132770043,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.43_iteration_21.csv
False,False,False,False,False,2.110000000000001,8000.0,6060.0,True,0.43,8000,22,8000.0,2.110000000000001,39.0,6060.0,-32982.47488066794,0.032258064516129,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.43_iteration_22.csv
False,False,False,False,False,2.0900000000000007,8000.0,6135.0,True,0.43,8000,23,8000.0,2.0900000000000007,39.0,6135.0,-33595.82986799113,0.084,2.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.43_iteration_23.csv
False,False,False,False,False,2.150000000000001,8000.0,5807.0,True,0.43,8000,24,8000.0,2.150000000000001,39.0,5807.0,-31235.502380250276,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.43_iteration_24.csv
False,False,False,False,False,2.220000000000001,8000.0,5581.0,True,0.43,8000,25,8000.0,2.220000000000001,39.0,5581.0,-29398.89779903013,0.0137931034482758,2.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.43_iteration_25.csv
False,False,True,True,False,2.120000000000001,8000.0,5919.0,False,0.43,8000,26,8000.0,2.120000000000001,39.0,5919.0,-32120.667057634437,0.183,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.43_iteration_26.csv
False,False,False,False,False,2.170000000000001,8000.0,5805.0,True,0.43,8000,27,8000.0,2.170000000000001,39.0,5805.0,-31029.28346592818,0.008,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.43_iteration_27.csv
False,False,False,False,False,2.160000000000001,8000.0,5885.0,True,0.43,8000,28,8000.0,2.160000000000001,39.0,5885.0,-31594.51365512462,0.0263157894736842,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.43_iteration_28.csv
False,False,False,False,False,2.2300000000000013,8000.0,5485.0,True,0.43,8000,29,8000.0,2.2300000000000013,39.0,5485.0,-28860.812059271346,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.43_iteration_29.csv
False,False,False,False,False,2.0900000000000007,8000.0,6229.0,True,0.43,8000,3,8000.0,2.0900000000000007,39.0,6229.0,-34171.439630758534,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.43_iteration_3.csv
False,False,True,True,False,2.170000000000001,8000.0,5864.0,False,0.43,8000,30,8000.0,2.170000000000001,39.0,5864.0,-31318.766684606395,0.138,2.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.43_iteration_30.csv
False,False,False,False,False,2.0900000000000007,8000.0,6174.0,True,0.43,8000,4,8000.0,2.0900000000000007,39.0,6174.0,-33826.241538672635,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.43_iteration_4.csv
False,False,False,False,False,2.160000000000001,8000.0,5767.0,True,0.43,8000,5,8000.0,2.160000000000001,39.0,5767.0,-30929.149212601365,0.0,2.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.43_iteration_5.csv
False,False,False,False,False,2.0500000000000007,8000.0,6174.0,True,0.43,8000,6,8000.0,2.0500000000000007,39.0,6174.0,-34242.48720847214,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.43_iteration_6.csv
False,False,False,False,False,2.160000000000001,8000.0,5751.0,True,0.43,8000,7,8000.0,2.160000000000001,39.0,5751.0,-30856.045854813237,0.0,2.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.43_iteration_7.csv
False,False,False,False,False,2.120000000000001,8000.0,5774.0,True,0.43,8000,8,8000.0,2.120000000000001,39.0,5774.0,-31351.018922585725,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.43_iteration_8.csv
False,False,False,False,False,2.140000000000001,8000.0,5877.0,True,0.43,8000,9,8000.0,2.140000000000001,39.0,5877.0,-31705.82844319488,0.0497925311203319,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.43_iteration_9.csv
False,False,True,True,False,2.140000000000001,8000.0,6068.0,False,0.44,8000,1,8000.0,2.140000000000001,39.0,6068.0,-32753.9954392683,0.187,2.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.44_iteration_1.csv
False,False,True,True,False,2.100000000000001,8000.0,6188.0,False,0.44,8000,10,8000.0,2.100000000000001,39.0,6188.0,-33833.706670863045,0.468,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.44_iteration_10.csv
False,False,False,False,False,2.020000000000001,8000.0,6446.0,True,0.44,8000,11,8000.0,2.020000000000001,39.0,6446.0,-36132.91363755574,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.44_iteration_11.csv
False,False,False,False,False,2.0900000000000007,8000.0,6272.0,True,0.44,8000,12,8000.0,2.0900000000000007,39.0,6272.0,-34357.61552679945,0.0496453900709219,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.44_iteration_12.csv
False,False,False,False,False,2.0900000000000007,8000.0,6268.0,True,0.44,8000,13,8000.0,2.0900000000000007,39.0,6268.0,-34359.687613560745,0.02,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.44_iteration_13.csv
False,False,False,False,False,2.070000000000001,8000.0,6163.0,True,0.44,8000,14,8000.0,2.070000000000001,39.0,6163.0,-34046.51659189428,0.0266666666666666,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.44_iteration_14.csv
False,False,False,False,False,2.140000000000001,8000.0,5885.0,True,0.44,8000,15,8000.0,2.140000000000001,39.0,5885.0,-31773.208981934265,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.44_iteration_15.csv
False,False,False,False,False,2.030000000000001,8000.0,6339.0,True,0.44,8000,16,8000.0,2.030000000000001,39.0,6339.0,-35389.146770113904,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.44_iteration_16.csv
False,False,False,False,False,2.100000000000001,8000.0,6197.0,True,0.44,8000,17,8000.0,2.100000000000001,38.0,6197.0,-33696.8234985606,0.1,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.44_iteration_17.csv
False,False,True,True,False,1.9900000000000009,8000.0,6588.0,False,0.44,8000,18,8000.0,1.9900000000000009,39.0,6588.0,-37350.76849939999,0.128,2.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.44_iteration_18.csv
False,False,True,True,False,2.130000000000001,8000.0,5995.0,False,0.44,8000,19,8000.0,2.130000000000001,39.0,5995.0,-32492.309911826746,0.112,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.44_iteration_19.csv
False,False,False,False,False,2.1900000000000013,8000.0,5845.0,True,0.44,8000,2,8000.0,2.1900000000000013,39.0,5845.0,-31108.23212177855,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.44_iteration_2.csv
False,False,False,False,False,2.100000000000001,8000.0,6016.0,True,0.44,8000,20,8000.0,2.100000000000001,39.0,6016.0,-32900.80618440517,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.44_iteration_20.csv
False,False,False,False,False,2.070000000000001,8000.0,6215.0,True,0.44,8000,21,8000.0,2.070000000000001,39.0,6215.0,-34279.39220862959,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.44_iteration_21.csv
False,False,False,False,False,2.210000000000001,8000.0,5644.0,True,0.44,8000,22,8000.0,2.210000000000001,39.0,5644.0,-29814.44538535064,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.44_iteration_22.csv
False,False,False,False,False,2.0900000000000007,8000.0,6247.0,True,0.44,8000,23,8000.0,2.0900000000000007,39.0,6247.0,-34203.52482428876,0.0096153846153846,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.44_iteration_23.csv
False,False,True,True,False,2.070000000000001,8000.0,6341.0,False,0.44,8000,24,8000.0,2.070000000000001,39.0,6341.0,-34959.51601323238,0.142,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.44_iteration_24.csv
False,False,True,True,False,2.130000000000001,8000.0,6162.0,False,0.44,8000,25,8000.0,2.130000000000001,39.0,6162.0,-33319.44116913861,0.311,2.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.44_iteration_25.csv
False,False,False,False,False,2.000000000000001,8000.0,6455.0,True,0.44,8000,26,8000.0,2.000000000000001,39.0,6455.0,-36442.57244371593,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.44_iteration_26.csv
False,False,False,False,False,2.0100000000000007,8000.0,6372.0,True,0.44,8000,27,8000.0,2.0100000000000007,39.0,6372.0,-35842.722820863084,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.44_iteration_27.csv
False,False,True,True,False,2.0900000000000007,8000.0,6182.0,False,0.44,8000,28,8000.0,2.0900000000000007,39.0,6182.0,-33855.69066723279,0.106,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.44_iteration_28.csv
False,False,False,False,False,2.000000000000001,8000.0,6697.0,True,0.44,8000,29,8000.0,2.000000000000001,39.0,6697.0,-37814.32563511573,0.0266666666666666,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.44_iteration_29.csv
False,False,False,False,False,2.100000000000001,8000.0,6131.0,True,0.44,8000,3,8000.0,2.100000000000001,39.0,6131.0,-33474.53224289305,0.088,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.44_iteration_3.csv
False,False,False,False,False,2.100000000000001,8000.0,6193.0,True,0.44,8000,30,8000.0,2.100000000000001,39.0,6193.0,-33882.537061372335,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.44_iteration_30.csv
False,False,False,False,False,1.2900000000000005,8000.0,7993.0,True,0.44,8000,4,8000.0,1.2900000000000005,4.0,7993.0,-50643.95594794869,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.44_iteration_4.csv
False,False,False,False,False,2.120000000000001,8000.0,5931.0,True,0.44,8000,5,8000.0,2.120000000000001,39.0,5931.0,-32211.624086135333,0.0,2.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.44_iteration_5.csv
False,False,False,False,False,2.100000000000001,8000.0,6037.0,True,0.44,8000,6,8000.0,2.100000000000001,39.0,6037.0,-33033.76773682982,0.0109890109890109,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.44_iteration_6.csv
False,False,False,False,False,2.110000000000001,8000.0,6123.0,True,0.44,8000,7,8000.0,2.110000000000001,39.0,6123.0,-33387.304306282706,0.0103092783505154,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.44_iteration_7.csv
False,False,False,False,False,2.030000000000001,8000.0,6377.0,True,0.44,8000,8,8000.0,2.030000000000001,38.0,6377.0,-35464.467288432774,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.44_iteration_8.csv
False,False,False,False,False,2.180000000000001,8000.0,5851.0,True,0.44,8000,9,8000.0,2.180000000000001,39.0,5851.0,-31229.296204500748,0.0,-1.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.44_iteration_9.csv
False,False,False,False,False,2.000000000000001,8000.0,6587.0,True,0.45,8000,1,8000.0,2.000000000000001,39.0,6587.0,-37164.45219092399,0.0498442367601246,2.0,-1.0,-1.0,-1.0,degree_8000_prob_a_0.45_iteration_1.csv
